,Make,Number.of.Engines,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,total_pop,perc_of_total_fatal,perc_of_total_serious,perc_of_total_minor,perc_of_total_uninjured,counter,fatality_perc,injury_perc,uninjured_perc
1731,Hallburg,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1732,Hallendorf tom,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1733,Halley kft,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1734,Bielawa,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1735,Hardie,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1736,Schupp edward w,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1737,Hardin,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1738,Harding,1.0,1.0,0.0,1.0,0.0,2.0,0.0019919921913906097,0.0,0.0036392750564087635,0.0,2,50.0,50.0,0.0
1739,Harrison volmer,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1740,Harrop blake,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1741,Schroder david,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1742,Schrieber robert l,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1743,Schramm,1.0,1.0,0.0,1.0,0.0,2.0,0.0019919921913906097,0.0,0.0036392750564087635,0.0,2,50.0,50.0,0.0
1744,"Schrader, edward",1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1745,Hartline,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1746,Hartman,1.0,1.0,0.0,0.0,1.0,2.0,0.0019919921913906097,0.0,0.0,0.0002263011751820027,2,50.0,0.0,50.0
1747,Hartzell,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1748,Harvard,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1749,Schnitz,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,1,50.0,50.0,0.0
1750,Harvey j brock,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1751,Harwood kenneth,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1752,Hasch,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1753,"Haseloh, d. w.",1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1754,Wells/rand,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1755,Hatcher roderick r,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1756,Harrison,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,1,50.0,50.0,0.0
1757,Harris-runyan,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1758,Harris-hafen,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1759,Harms,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1760,Bert n norris,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1761,Hare,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1762,Schuning/teratorn,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1763,Harlow,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1764,Harmel,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1765,Berrie,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1766,Harmon/lance,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1767,Harms robert m,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1768,Bernard w. resnik,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1769,Berrick,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1770,Harper,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,2,0.0,100.0,0.0
1771,"Harper, jack m.",1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1772,Harpster,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1773,Harral,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1774,Schuler,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1775,Bernhard,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1776,Weber-mustang ii,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1777,Hagg,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1778,Seguine,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1779,Griffin trane inc.,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1780,Greco bruno,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1781,Green castle,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,1,50.0,50.0,0.0
1782,Shepherd,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1783,Watts,1.0,1.0,0.0,1.0,0.0,2.0,0.0019919921913906097,0.0,0.0036392750564087635,0.0,2,50.0,50.0,0.0
1784,Shelton joseph g,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1785,Greer,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1786,Sheets,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1787,Greg hobbs,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1788,Sheel,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,1,50.0,50.0,0.0
1789,Gregg origer,1.0,1.0,0.0,1.0,0.0,2.0,0.0019919921913906097,0.0,0.0036392750564087635,0.0,1,50.0,50.0,0.0
1790,Gregory s miller,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,1,0.0,50.0,50.0
1791,Blanc,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1792,Grenier,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,2,0.0,0.0,100.0
1793,Waxenfelter,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1794,Greth,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1795,Sheahen dane e,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1796,Shea,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,2,0.0,50.0,50.0
1797,Greco,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1798,Great lakes adams,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,1,50.0,50.0,0.0
1799,Sherman,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1800,Blucher,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1801,Shiver,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1802,Gottelt herbert r,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1803,Shindler-smiley,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1804,Gough-herrman,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1805,"Waterwings, inc",1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1806,Shilt jerry c,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1807,Graff wilbur c,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1808,Sherman powell,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1809,Grazhopper,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,1,50.0,50.0,0.0
1810,Graichen,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1811,Graves,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1812,Graves bryon s,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1813,Blondin,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1814,Sherman holie,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1815,Gray jerry,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1816,Gray jim robert,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,2,0.0,0.0,100.0
1817,Grieme,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1818,Blair-american,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1819,Seibert robert m,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1820,Shaub,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1821,Birx,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1822,Birtch,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1823,Birchler boyd,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,2,0.0,50.0,50.0
1824,Bins tom,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1825,Weaver,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1826,Bingham chuck,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1827,Shafer,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,1,50.0,50.0,0.0
1828,Seno louis c sr,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1829,Senior aerosport/paet,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,1,50.0,50.0,0.0
1830,Haas,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1831,Billings/white,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1832,Hackett/mckown,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1833,Bill parson,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1834,Haddan,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1835,Selstad,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1836,Haecker,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,1,0.0,50.0,50.0
1837,Bill mccarley,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1838,Bischoff,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1839,Bishop,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,2,50.0,50.0,0.0
1840,Guisinger gary g,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,1,0.0,50.0,50.0
1841,Shanks v roger,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1842,Griffith-boyd,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1843,Griffiths james sydney,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1844,Blair,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1845,Grob aircraft ag,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1846,Grob-werke,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,2,0.0,0.0,100.0
1847,Shannon,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,2,0.0,50.0,50.0
1848,Grosch,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,2,0.0,0.0,100.0
1849,Grove,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,2,0.0,50.0,50.0
1850,Guarino,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1851,Grubert,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1852,Wayne k. giles,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1853,Black donald,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,2,0.0,0.0,100.0
1854,Wayne mathews,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1855,Bkf,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1856,Grunska,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1857,Gt ultralights,1.0,1.0,0.0,1.0,0.0,2.0,0.0019919921913906097,0.0,0.0036392750564087635,0.0,1,50.0,50.0,0.0
1858,Schneider,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1859,Schmitt (rotorway),1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1860,S c aerostar s .a.,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1861,Himsl vincent s,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1862,Hinton paul m,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1863,Hiperlight,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,2,0.0,0.0,100.0
1864,Samual g. dasilva,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1865,Samson,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1866,Becker,1.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,2,50.0,50.0,0.0
1867,Sam r. crowell,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1868,Sam r peachey,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,1,0.0,50.0,50.0
1869,Hitchcock,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,2,100.0,0.0,0.0
1870,Beck,1.0,1.0,0.0,0.0,1.0,2.0,0.0019919921913906097,0.0,0.0,0.0002263011751820027,1,50.0,0.0,50.0
1871,Saloff,1.0,1.0,0.0,0.0,1.0,2.0,0.0019919921913906097,0.0,0.0,0.0002263011751820027,1,50.0,0.0,50.0
1872,Hodge,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1873,Beaver,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,2,0.0,0.0,100.0
1874,Hodges samuel j,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,1,0.0,50.0,50.0
1875,Saladino,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1876,Hoffman,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,2,100.0,0.0,0.0
1877,Whitlock,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1878,Beaudry phillip,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1879,Hine t l/johnson r,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1880,Sandall evan r,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1881,Schmitt,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1882,Sandell,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1883,Higgins,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1884,Higgins john h/williams john d,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1885,Highsmith,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1886,Hight smaragd,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1887,Hildebrand,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1888,Hildebrandt,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1889,Sapp larry e,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1890,Bede,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,2,100.0,0.0,0.0
1891,Santa fe aircraft llc,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1892,Sanford,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1893,Hillard charlie r,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1894,Hiller,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1895,Whetzel,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,2,0.0,100.0,0.0
1896,Sandridge,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1897,Sanderson herbert h,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.009355849745053095,0.0,0.0,1,0.0,100.0,0.0
1898,Whigham,0.0,1.0,1.0,0.0,0.0,2.0,0.0019919921913906097,0.0046779248725265475,0.0,0.0,2,50.0,50.0,0.0
1899,Hillyer,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1900,Hoke bobby f,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1901,Holden,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1902,Holden frank joseph,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1903,Sadler terry,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1904,Hoopes,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,2,0.0,0.0,100.0
1905,Widner,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,2,0.0,100.0,0.0
1906,Hoover frank,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1907,Baxter-wilson,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1908,Hopkins buckeye industries,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1909,Horner-ryan,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1910,Bauer thomas g,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1911,Bauer,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1912,"Bates, frank l",1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0036392750564087635,0.0002263011751820027,1,0.0,50.0,50.0
1913,Wight,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1914,Hoskins samuel r,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1915,Houk,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,1,0.0,50.0,50.0
1916,Houts,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,1,0.0,50.0,50.0
1917,Bass,1.0,1.0,0.0,0.0,1.0,2.0,0.0019919921913906097,0.0,0.0,0.0002263011751820027,2,50.0,0.0,50.0
1918,"Barton, robert a.",1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0046779248725265475,0.0036392750564087635,0.0,1,0.0,100.0,0.0
1919,Barton,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0004526023503640054,1,0.0,0.0,100.0
1920,Howard e. lee,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1921,Wicks air center llc,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1922,Hooker,1.0,2.0,0.0,0.0,0.0,2.0,0.003983984382781219,0.0,0.0,0.0,1,100.0,0.0,0.0
1923,Bd 4- francisco,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.007278550112817527,0.0,1,0.0,100.0,0.0
1924,Holmgreen,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,1,0.0,50.0,50.0
1925,Holland,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0046779248725265475,0.0,0.0002263011751820027,1,0.0,50.0,50.0
